hole_id,prospect,sample_id,depth_from,depth_to,length,lith1,alt_1_type,alt_1_style,Au_ppm_preferred,Ag_ppm,Al_pct,As_ppm,B_ppm,Ba_ppm,Be_ppm,Bi_ppm,Ca_pct,Cd_ppm,Ce_ppm,Co_ppm,Cr_ppm,Cs_ppm,Cu_ppm,Fe_pct,Ga_ppm,Ge_ppm,Hf_ppm,Hg_ppm,In_ppm,K_pct,La_ppm,Li_ppm,Lu_ppm,Mg_pct,Mn_pct,Mo_ppm,Na_pct,Nb_ppm,Ni_ppm,P_pct,Pb_ppm,Rb_ppm,Re_ppm,S_pct,Sb_ppm,Sc_ppm,Se_ppm,Sn_ppm,Sr_ppm,Ta_ppm,Tb_ppm,Te_ppm,Th_ppm,Ti_pct,Tl_ppm,U_ppm,V_ppm,W_ppm,Y_ppm,Yb_ppm,Zn_ppm,Zr_ppm
HOLE_041,Jerimum de Cima,103518,137.00,138.00,1.00,ID,CTHM,PV,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_041,Jerimum de Cima,103519,138.00,140.00,2.00,ID,CTHM,PV,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_041,Jerimum de Cima,103520,140.00,141.00,1.00,ID,CTHM,PV,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_041,Jerimum de Cima,103521,141.00,142.00,1.00,ID,CTHM,PV,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_041,Jerimum de Cima,103522,142.00,143.80,1.80,ID,CTHM,PV,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_041,Jerimum de Cima,103523,143.80,144.55,0.75,GSTR,SS QV,ST,1.69,7,3.88,20,,1635,2.5,29,1.816,0.25,,5,11,,89,2.93,,,,,,4.04,17.3,26,,0.7,0.0394,16,0.83,,5,0.08,119,,,1.17,5,5.2,,5,105,,,,,0.28,10,,69,6,9.4,,62,99.6
HOLE_041,Jerimum de Cima,103524,144.55,145.30,0.75,GSTR,SS QV,ST,1.98,1.5,4.44,10,,1225,1.9,8,0.893,3.1,,4,7,,83,2.21,,,,,,4.23,17.9,14,,0.5,0.0302,6,0.96,,2,0.04,105,,,1.06,5,2.6,,5,91,,,,,0.14,10,,33,2.5,7.3,,129,107.1
HOLE_041,Jerimum de Cima,103525,145.30,146.30,1.00,GSTR,SS QV,ST,0.14,0.25,2.73,1.5,,472,1.6,11,2.278,1.8,,6,8,,80,2.27,,,,,,2.3,11.1,19,,0.48,0.0525,0.5,3.19,,3,0.06,31,,,0.46,5,3.1,,5,108.4,,,,,0.2,10,,52,6,7.1,,115,90
HOLE_041,Jerimum de Cima,103526,146.30,147.00,0.70,GSTR,SS QV,ST,1.66,0.8,3.59,1.5,,662,1.8,13,3.478,0.6,,7,8,,179,2.61,,,,,,2.94,11,20,,0.6,0.0764,0.5,2.38,,4,0.07,35,,,0.65,5,4,,5,141.4,,,,,0.2,10,,58,7,7.3,,72,64.4
HOLE_041,Jerimum de Cima,103527,147.00,147.70,0.70,GSTR,SS QV,ST,0.02,0.25,3.48,1.5,,442,1.9,14,2.347,0.25,,8,8,,28,3.04,,,,,,2.31,21.9,26,,0.77,0.0571,0.5,3.38,,4,0.08,16,,,0.25,5,4.1,,5,225,,,,,0.24,10,,73,2.5,9.3,,89,80.5
HOLE_041,Jerimum de Cima,103528,147.70,148.40,0.70,GSTR,SS QV,ST,1.17,8.9,3.31,8,,714,1.9,24,2.006,0.8,,6,9,,142,2.65,,,,,,3.38,8.1,15,,0.55,0.0428,0.5,0.79,,3,0.07,115,,,1.28,5,3.8,,5,76.2,,,,,0.18,10,,52,2.5,5,,77,58.7
HOLE_041,Jerimum de Cima,103529,148.40,149.30,0.90,GSTR,SS QV,ST,0.00,0.25,4.67,1.5,,549,1.8,13,2.313,0.25,,10,10,,18,2.89,,,,,,1.99,17.3,25,,0.88,0.0623,0.5,3.8,,4,0.08,17,,,0.09,5,4.6,,5,299.3,,,,,0.25,10,,60,2.5,6,,73,47.2
HOLE_041,Jerimum de Cima,103530,149.30,150.00,0.70,GSTR,SS QV,ST,0.01,0.25,7.17,1.5,,555,1.7,11,2.922,0.25,,8,10,,26,2.86,,,,,,2.04,26.4,28,,0.93,0.0638,0.5,3.84,,5,0.08,20,,,0.11,5,6.6,,5,260.6,,,,,0.22,10,,52,2.5,6.9,,76,38.6
HOLE_041,Jerimum de Cima,103531,150.00,150.90,0.90,GSTR,SS QV,ST,0.25,0.9,3.02,1.5,,552,1.7,11,1.913,0.25,,8,9,,49,2.38,,,,,,2.38,8.2,20,,0.57,0.0481,0.5,3.15,,4,0.07,19,,,0.49,5,2.7,,5,141.5,,,,,0.2,10,,48,5,3.1,,58,34.9
HOLE_041,Jerimum de Cima,103532,150.90,151.50,0.60,GSTR,SS QV,ST,1.98,4.4,3.51,1.5,,1472,1.7,15,2.772,0.25,,10,9,,119,2.52,,,,,,3.37,9.8,16,,0.49,0.051,0.5,0.93,,4,0.06,32,,,1.06,5,3.5,,5,109.4,,,,,0.19,10,,49,2.5,7.3,,48,38.1
HOLE_041,Jerimum de Cima,103533,151.50,152.50,1.00,GSTR,SS QV,ST,0.12,0.25,3.41,1.5,,921,1.9,12,2.311,0.25,,6,9,,53,2.05,,,,,,3.01,6.3,17,,0.52,0.0511,0.5,3.02,,4,0.07,18,,,0.33,5,2.6,,5,177.8,,,,,0.23,10,,43,6,3.6,,61,42.2
HOLE_041,Jerimum de Cima,103534,152.50,153.30,0.80,GSTR,SS QV,ST,1.33,0.6,3.85,1.5,,929,2,13,1.515,0.25,,6,9,,39,2.33,,,,,,3.59,6.9,15,,0.6,0.0485,1,1.23,,3,0.07,29,,,0.86,5,2.9,,5,106.4,,,,,0.2,10,,39,7,3.3,,56,39.8
HOLE_041,Jerimum de Cima,103535,153.30,154.15,0.85,GSTR,SS QV,ST,0.92,0.25,4.73,1.5,,787,2,13,1.423,0.25,,7,9,,28,2.25,,,,,,2.17,10.5,18,,0.62,0.0477,0.5,3.95,,3,0.06,20,,,0.21,5,2.9,,5,283.2,,,,,0.23,10,,38,2.5,3.8,,60,50.2
HOLE_041,Jerimum de Cima,103536,154.15,154.90,0.75,GSTR,SS QV,ST,0.00,0.25,7.8,1.5,,1180,2,17,2.006,0.25,,7,11,,27,3.12,,,,,,2.43,24.1,28,,1.07,0.0656,0.5,3.54,,4,0.1,26,,,0.16,5,6.6,,5,465.3,,,,,0.28,10,,53,2.5,7,,80,57.1
HOLE_041,Jerimum de Cima,103537,154.90,155.40,0.50,GSTR,SS QV,ST,0.84,0.9,5.12,7,,915,2.5,20,1.551,0.25,,4,12,,59,3.44,,,,,,3.85,16.9,20,,0.85,0.0548,0.5,1.96,,2,0.09,54,,,1.64,5,5.8,,5,115.8,,,,,0.33,10,,73,9,8.9,,63,84.5
HOLE_041,Jerimum de Cima,103538,155.40,156.00,0.60,GSTR,SS QV,ST,6.92,9.6,3.93,19,,695,1.8,17,4.513,0.25,,7,12,,41,3.8,,,,,,3.42,13.2,16,,0.63,0.0618,0.5,0.41,,2,0.08,88,,,2.42,5,5.2,,5,96.8,,,,,0.25,10,,64,5,9,,55,81
HOLE_041,Jerimum de Cima,103539,156.00,156.65,0.65,GSTR,SS QV,ST,0.65,5.5,3.96,1.5,,749,1.8,16,3.468,0.25,,3,9,,71,2.96,,,,,,3.25,12.6,20,,0.67,0.0612,0.5,0.9,,2,0.07,47,,,1.04,5,4,,5,85.9,,,,,0.23,10,,61,2.5,7.1,,58,66.4
HOLE_041,Jerimum de Cima,103540,156.65,158.00,1.35,ID,CTHM,MT,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_041,Jerimum de Cima,103541,158.00,160.00,2.00,ID,CTHM,MT,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_041,Jerimum de Cima,103542,160.00,162.00,2.00,ID,CTHM,MT,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_041,Jerimum de Cima,103543,162.00,164.00,2.00,ID,CTHM,MT,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_041,Jerimum de Cima,103544,164.00,165.20,1.20,ID,CTHM,MT,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_041,Jerimum de Cima,103545,165.20,166.00,0.80,ID,CTHM,MT,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_041,Jerimum de Cima,103546,166.00,167.00,1.00,ID,CTHM,MT,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_041,Jerimum de Cima,103547,167.00,167.70,0.70,ID,CTHM,MT,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_041,Jerimum de Cima,103548,167.70,168.35,0.65,ID,CTHM,MT,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_041,Jerimum de Cima,103549,168.35,170.00,1.65,ID,CTHM,MT,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_041,Jerimum de Cima,103550,170.00,171.75,1.75,ID,CTHM,MT,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_041,Jerimum de Cima,103551,171.75,172.85,1.10,ID,CTHM,MT,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_041,Jerimum de Cima,103552,172.85,173.80,0.95,ID,CTHM,MT,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_041,Jerimum de Cima,103553,173.80,174.75,0.95,ID,CTHM,MT,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_041,Jerimum de Cima,103554,174.75,175.50,0.75,QV,SS QV,PV,2.57,1.3,2.73,1.5,,740,1.5,11,2.521,0.25,,12,10,,62,2.78,,,,,,2.76,13.1,13,,0.4,0.0441,0.5,1.13,,2,0.05,23,,,1.75,5,2.1,,5,108.3,,,,,0.16,10,,33,2.5,4.8,,41,32.1
HOLE_041,Jerimum de Cima,103555,175.50,176.00,0.50,QV,SS QV,PV,1.50,2.1,4.88,1.5,,870,2.1,14,0.998,0.25,,6,11,,119,2.64,,,,,,3.95,12.9,17,,0.56,0.0342,2,0.62,,4,0.07,28,,,1.31,5,3.3,,5,72.6,,,,,0.18,10,,41,6,5.4,,57,44.9
HOLE_041,Jerimum de Cima,103556,176.00,176.50,0.50,QV,SS QV,PV,7.25,6,4.38,1.5,,785,2,22,1.24,0.9,,8,13,,106,2.91,,,,,,4.08,10.4,12,,0.42,0.0358,0.5,0.07,,3,0.06,41,,,1.93,5,3.5,,5,55,,,,,0.18,10,,45,8,4.7,,73,37.5
HOLE_041,Jerimum de Cima,103557,176.50,177.00,0.50,QV,SS QV,PV,2.19,0.6,4.14,1.5,,792,2.1,12,1.688,0.25,,3,9,,150,2.15,,,,,,4.14,11,13,,0.42,0.0429,1,0.2,,6,0.07,22,,,0.84,5,4,,5,66.5,,,,,0.21,10,,49,6,4.9,,52,39.8
HOLE_041,Jerimum de Cima,103558,177.00,177.50,0.50,QV,SS QV,PV,4.92,15.6,2.43,1.5,,279,0.8,21,0.956,0.25,,5,10,,62,1.67,,,,,,1.37,7.2,8,,0.26,0.0263,0.5,0.05,,3,0.02,25,,,1,5,1.6,,5,33.9,,,,,0.06,10,,13,2.5,3.3,,43,12
HOLE_041,Jerimum de Cima,103559,177.50,178.20,0.70,QV,SS QV,PV,1.63,1.4,0.61,1.5,,66,0.25,2.5,0.492,0.6,,1,9,,34,1.16,,,,,,0.29,3.1,4,,0.1,0.0147,0.5,0.03,,3,0.005,19,,,0.89,5,0.25,,5,19.7,,,,,0.02,10,,3,2.5,1.4,,33,2.7
HOLE_041,Jerimum de Cima,103560,178.20,178.70,0.50,QV,SS QV,PV,3.38,2.7,2.76,1.5,,306,0.9,15,0.647,1.1,,8,13,,114,2.33,,,,,,1.67,5.8,9,,0.39,0.0307,1,0.03,,2,0.03,37,,,1.52,5,3,,5,30.9,,,,,0.09,10,,25,2.5,4.5,,99,16.1
HOLE_041,Jerimum de Cima,103561,178.70,179.25,0.55,QV,SS QV,PV,12.96,2.9,1.07,1.5,,119,0.25,8,0.536,0.25,,6,11,,345,1.99,,,,,,0.54,2.9,6,,0.16,0.022,2,0.03,,6,0.005,40,,,1.56,5,1,,5,27.6,,,,,0.02,10,,9,2.5,3.2,,45,4.7
HOLE_041,Jerimum de Cima,103562,179.25,180.00,0.75,QV,SS QV,PV,6.84,4.3,1.81,1.5,,282,0.6,7,1.631,2.1,,5,11,,207,2.49,,,,,,1.05,10.6,8,,0.29,0.0406,4,0.02,,1,0.01,95,,,1.95,5,1.6,,5,66.7,,,,,0.05,10,,12,2.5,6.1,,145,13.5
HOLE_041,Jerimum de Cima,103563,180.00,180.50,0.50,QV,SS QV,PV,11.85,6.3,2.68,18,,462,1.2,13,0.669,4.4,,5,13,,159,4.12,,,,,,2.37,10.2,8,,0.32,0.0251,1,0.16,,1,0.03,121,,,3.76,5,2.2,,5,38.2,,,,,0.09,10,,23,2.5,3.3,,390,26.8
HOLE_041,Jerimum de Cima,103564,180.50,181.00,0.50,QV,SS QV,PV,8.07,3.5,0.6,8,,64,0.25,2.5,0.469,1.9,,3,9,,55,2.81,,,,,,0.31,2.8,3,,0.07,0.0161,0.5,0.03,,0.5,0.005,47,,,2.82,5,0.25,,5,23,,,,,0.02,10,,2,2.5,3.1,,187,4.5
HOLE_041,Jerimum de Cima,103565,181.00,181.55,0.55,QV,SS QV,PV,1439.02,46.4,2.22,1.5,,338,0.7,6,0.93,0.25,,0.5,9,,30,1.31,,,,,,1.35,5.9,7,,0.25,0.0248,4,0.07,,2,0.02,43,,,0.58,5,1.8,,5,29.9,,,,,0.05,10,,11,2.5,2.6,,49,18.4
HOLE_041,Jerimum de Cima,103566,181.55,182.25,0.70,QV,SS QV,PV,1.48,1.5,3.45,1.5,,782,1.4,9,1.608,1.4,,2,8,,75,2.17,,,,,,3.27,7.8,15,,0.46,0.0394,2,0.41,,3,0.05,34,,,0.96,5,2.6,,5,69.2,,,,,0.13,10,,34,2.5,2.9,,120,28.3
HOLE_041,Jerimum de Cima,103567,182.25,183.30,1.05,QV,SS QV,PV,0.06,0.25,4.31,1.5,,704,1.7,11,1.875,0.25,,7,8,,15,2.04,,,,,,2.03,11.4,18,,0.56,0.0475,0.5,3.2,,4,0.06,22,,,0.35,5,2.9,,5,327.3,,,,,0.2,10,,33,2.5,3.9,,76,29
HOLE_041,Jerimum de Cima,103568,183.30,185.25,1.95,ID,CTHM,PV,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_041,Jerimum de Cima,103569,185.25,185.90,0.65,ID,CTHM,PV,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_041,Jerimum de Cima,103570,185.90,186.70,0.80,ID,CTHM,PV,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_041,Jerimum de Cima,103571,186.70,188.00,1.30,ID,CTHM,PV,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_041,Jerimum de Cima,103572,188.00,189.70,1.70,ID,CTHM,PV,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_041,Jerimum de Cima,103573,189.70,190.50,0.80,ID,CTHM,PV,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_041,Jerimum de Cima,103574,190.50,192.50,2.00,ID,CTHM,PV,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_041,Jerimum de Cima,103575,192.50,194.00,1.50,ID,CTHM,PV,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_041,Jerimum de Cima,103576,194.00,195.00,1.00,ID,CTHM,PV,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_041,Jerimum de Cima,103577,195.00,196.00,1.00,ID,CTHM,PV,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_041,Jerimum de Cima,103578,196.00,198.00,2.00,ID,CTHM,PV,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_041,Jerimum de Cima,103579,198.00,200.00,2.00,ID,CTHM,PV,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_041,Jerimum de Cima,103580,200.00,201.15,1.15,ID,CTHM,PV,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_041,Jerimum de Cima,103581,201.15,201.85,0.70,ID,CTHM,PV,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_041,Jerimum de Cima,103582,201.85,203.85,2.00,ID,CTHM,PV,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_041,Jerimum de Cima,103583,203.85,204.60,0.75,ID,CTHM,PV,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_041,Jerimum de Cima,103584,204.60,206.00,1.40,ID,CTHM,PV,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_041,Jerimum de Cima,103585,206.00,208.00,2.00,ID,CTHM,PV,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_041,Jerimum de Cima,103586,208.00,210.00,2.00,ID,CTHM,PV,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_041,Jerimum de Cima,103587,210.00,212.00,2.00,ID,CTHM,PV,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_041,Jerimum de Cima,103588,212.00,214.00,2.00,ID,CTHM,PV,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_041,Jerimum de Cima,103589,214.00,216.00,2.00,ID,CTHM,PV,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_041,Jerimum de Cima,103590,216.00,217.15,1.15,ID,CTHM,PV,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_041,Jerimum de Cima,103591,217.15,217.70,0.55,ID,CTHM,PV,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_041,Jerimum de Cima,103592,217.70,218.30,0.60,ID,CTHM,PV,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_041,Jerimum de Cima,103593,218.30,219.00,0.70,ID,CTHM,PV,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_041,Jerimum de Cima,103594,219.00,220.00,1.00,ID,CTHM,PV,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_041,Jerimum de Cima,103595,220.00,222.00,2.00,ID,CTHM,PV,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_041,Jerimum de Cima,103596,222.00,224.00,2.00,ID,CTHM,PV,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_041,Jerimum de Cima,103597,224.00,225.00,1.00,ID,CTHM,PV,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_041,Jerimum de Cima,103598,225.00,226.00,1.00,ID,CTHM,PV,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_041,Jerimum de Cima,103599,226.00,227.70,1.70,ID,CTHM,PV,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_041,Jerimum de Cima,103600,227.70,228.40,0.70,ID,CTHM,PV,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_041,Jerimum de Cima,103601,228.40,230.00,1.60,ID,CTHM,PV,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_041,Jerimum de Cima,103602,230.00,231.85,1.85,ID,CTHM,PV,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_041,Jerimum de Cima,103603,231.85,232.55,0.70,ID,SCP,PV,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_041,Jerimum de Cima,103604,232.55,234.00,1.45,ID,SCP,PV,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_041,Jerimum de Cima,103605,234.00,235.00,1.00,ID,SCP,PV,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_041,Jerimum de Cima,103606,235.00,236.00,1.00,ID,SCP,PV,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_041,Jerimum de Cima,103607,236.00,237.00,1.00,ID,SCP,PV,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_041,Jerimum de Cima,103608,237.00,238.00,1.00,ID,SCP,PV,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_041,Jerimum de Cima,103609,238.00,239.00,1.00,ID,SCP,PV,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_041,Jerimum de Cima,103610,239.00,240.00,1.00,ID,SCP,PV,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_041,Jerimum de Cima,103611,240.00,240.95,0.95,ID,SCP,PV,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_041,Jerimum de Cima,103612,240.95,242.00,1.05,ID,SCP,PV,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_041,Jerimum de Cima,103613,242.00,244.00,2.00,ID,SCP,PV,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_041,Jerimum de Cima,103614,244.00,246.00,2.00,ID,SCP,PV,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_041,Jerimum de Cima,103615,246.00,248.00,2.00,ID,SCP,PV,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_041,Jerimum de Cima,103616,248.00,249.00,1.00,ID,SCP,PV,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_041,Jerimum de Cima,103617,249.00,250.00,1.00,ID,SCP,PV,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_041,Jerimum de Cima,103618,250.00,251.00,1.00,ID,SCP,PV,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_041,Jerimum de Cima,103619,251.00,252.00,1.00,ID,SCP,PV,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_041,Jerimum de Cima,103620,252.00,252.50,0.50,ID,SCP,PV,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_041,Jerimum de Cima,103621,252.50,254.00,1.50,ID,SCP,PV,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_041,Jerimum de Cima,103622,254.00,254.90,0.90,ID,SCP,PV,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_041,Jerimum de Cima,103623,254.90,255.70,0.80,ID,SCP,PV,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_041,Jerimum de Cima,103624,255.70,256.75,1.05,ID,SCP,PV,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_041,Jerimum de Cima,103625,256.75,257.80,1.05,ID,SIL,STR,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_041,Jerimum de Cima,103626,257.80,258.65,0.85,ID,SIL,STR,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_041,Jerimum de Cima,103627,258.65,259.70,1.05,ID,SIL,STR,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_041,Jerimum de Cima,103628,259.70,260.45,0.75,ID,SIL,STR,0.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOLE_041,Jerimum de Cima,103629,260.45,261.00,0.55,ID,SIL,STR,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
